a/a,METEO_ID,METEO_CODE,METEO_DESCR,METEO_LAT,METEO_LON,YPSOMETRO,DATE,MEAN_TEMP,HIGH_TEMP,TIME_HIGH_TEMP,LOW_TEMP,TIME_LOW_TEMP,HEAT_DEG_DAYS,HEAT_LOW_DAYS,RAIN,AVG_WIND_SPEED,HIGH_WIND_SPEED,TIME_HIGH_WIND_SPEED,DOM_DIR,OUT_HUM,OUT_HUM_MAX,OUT_HUM_MIN
613,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,08/03/12,24.5,30.6,01/03/01 12:00 AM,19.8,00:00:00,79,43,0,1.6,22.5,0.7,N,60.3,74,43
614,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,08/04/12,24.6,30.1,01/03/01 12:00 AM,21,00:00:00,76,46,0,3,30.6,0.7,N,64.6,76,46
615,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,08/05/12,25.3,30.2,01/03/01 12:00 AM,21.5,00:00:00,78,47,0,3.1,27.4,0.5,N,60.6,78,47
616,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,08/06/12,26.5,32.1,01/03/01 12:00 AM,22.2,00:00:00,69,35,0,5.4,33.8,0.8,N,52.4,69,35
617,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,08/07/12,26.7,31,01/03/01 12:00 AM,22.4,00:00:00,64,41,0,3.7,30.6,0.5,N,52.7,64,41
618,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,08/08/12,27.6,32.6,01/03/01 12:00 AM,22.9,00:00:00,62,36,0,2.3,27.4,0.7,N,50,62,36
619,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,08/09/12,27.1,32.1,01/03/01 12:00 AM,23.2,00:00:00,66,41,0,1.8,29,0.6,N,56.6,79,41
620,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,08/10/12,25.8,30.7,01/03/01 12:00 AM,21.2,00:00:00,90,48,0,1,16.1,0.5,N,65.9,90,48
621,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,08/11/12,24.6,30.1,01/03/01 12:00 AM,20.8,00:00:00,88,47,0,0.5,14.5,0.6,N,70.1,89,47
622,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,08/12/12,22.3,26.6,01/03/01 12:00 AM,18.6,00:00:00,91,64,0,1.1,20.9,0.6,N,78.8,94,64
623,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,08/13/12,22.7,28.8,01/03/01 12:00 AM,18.4,00:00:00,96,33,0,1.4,17.7,0.5,N,64.7,96,33
624,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,08/14/12,23.6,29.9,01/03/01 12:00 AM,19.2,00:00:00,74,34,0,1,19.3,0.7,N,51.4,74,34
625,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,08/15/12,24.5,30.6,01/03/01 12:00 AM,20.4,00:00:00,60,32,0,1.7,25.7,0.8,N,48,60,32
626,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,08/16/12,24.6,30.5,01/03/01 12:00 AM,20.5,00:00:00,72,38,0,1.7,24.1,0.7,N,55.8,72,38
627,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,08/17/12,24.6,29.7,01/03/01 12:00 AM,21.2,00:00:00,71,36,0,3.7,30.6,0.6,N,55.5,77,36
628,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,08/18/12,22.9,27.8,01/03/01 12:00 AM,19.3,00:00:00,79,51,0,4.3,32.2,0.8,N,67.9,82,51
629,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,08/19/12,21.9,26.4,01/03/01 12:00 AM,18.6,00:00:00,84,54,0,5.7,40.2,0.4,N,70.6,84,54
630,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,08/20/12,21.5,25.9,01/03/01 12:00 AM,17.7,00:00:00,83,54,0,4.2,40.2,0.8,N,68,83,54
631,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,08/21/12,23.6,29.4,01/03/01 12:00 AM,18.3,00:00:00,74,37,0,0.8,19.3,0.7,N,52.2,73,37
632,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,08/22/12,27.7,33.7,01/03/01 12:00 AM,22.7,00:00:00,52,29,0,1,19.3,0.6,N,40.7,52,29
633,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,08/23/12,27.9,34.2,01/03/01 12:00 AM,22.6,00:00:00,54,22,0,1,17.7,0.6,N,38.3,54,22
634,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,08/24/12,28.6,35.7,01/03/01 12:00 AM,23.2,00:00:00,45,24,0,0.4,12.9,0.6,N,33.5,45,24
635,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,08/25/12,27.9,34.2,01/03/01 12:00 AM,23.1,00:00:00,44,27,0,0.2,11.3,0.5,E,34.6,44,26
636,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,08/26/12,28.4,33.9,01/03/01 12:00 AM,24.6,00:00:00,58,26,0,0.2,11.3,0.5,SSW,38.8,58,24
637,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,08/27/12,27.1,32.9,01/03/01 12:00 AM,22.6,00:00:00,65,20,0,0.4,17.7,0.7,NNW,41.1,85,20
638,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,08/28/12,21.3,24.4,01/03/01 12:00 AM,18.8,00:00:00,93,55,0,7.9,37,0.6,N,74,93,55
639,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,08/29/12,20.3,25,01/03/01 12:00 AM,17.1,00:00:00,82,40,0,7.8,35.4,0,N,63.2,82,40
640,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,08/30/12,20.8,26.1,01/03/01 12:00 AM,16.1,00:00:00,75,33,0,1.7,24.1,0.7,N,53.9,75,33
641,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,08/31/12,21.6,27.4,01/03/01 12:00 AM,16.5,00:00:00,76,33,0,0.8,17.7,0.6,N,57.7,77,33
642,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,09/01/12,22.2,27.9,01/03/01 12:00 AM,16.3,00:00:00,84,33,0,0.4,14.5,0.6,N,57.4,84,33
643,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,09/02/12,22.1,28.1,01/03/01 12:00 AM,17.1,00:00:00,85,51,0,0.3,12.9,0.5,N,65.3,85,51
644,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,09/03/12,21.6,27.7,01/03/01 12:00 AM,18.1,00:00:00,91,57,0,0.5,12.9,0.5,N,76.9,92,57
645,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,09/04/12,19.9,26.1,01/03/01 12:00 AM,16.7,00:00:00,92,63,0,0.4,14.5,0.1,SSW,83.1,93,63
646,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,09/05/12,20.9,27.2,01/03/01 12:00 AM,16.4,00:00:00,95,55,0.2,0.4,11.3,0.1,S,73.8,95,55
647,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,09/06/12,22.8,29.9,01/03/01 12:00 AM,17.7,00:00:00,74,38,0,0.5,14.5,0,N,54.6,66,35
648,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,09/07/12,20.9,24.7,01/03/01 12:00 AM,17.8,00:00:00,92,35,0,2.9,25.7,0.6,N,77.8,92,48
649,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,09/08/12,20.3,24.4,01/03/01 12:00 AM,17.4,00:00:00,92,50,0,5.3,29,0.5,N,70.9,92,50
650,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,09/09/12,20.3,25.8,01/03/01 12:00 AM,15.4,00:00:00,82,47,0,1.7,27.4,0.9,N,64.9,81,47
651,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,09/10/12,20.3,24.9,01/03/01 12:00 AM,16.9,00:00:00,82,51,0,2.6,29,0.3,N,70,85,51
652,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,09/11/12,19.5,25.9,01/03/01 12:00 AM,15.6,00:00:00,93,49,0,0.5,16.1,0.5,N,76.1,93,49
653,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,09/12/12,16.7,18.3,01/03/01 12:00 AM,14.9,00:00:00,94,80,0,0.4,14.5,0.3,N,89.7,94,82
654,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,09/13/12,19.9,26.4,01/03/01 12:00 AM,14.1,00:00:00,93,41,0,1.9,33.8,1,N,65.9,93,41
655,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,09/14/12,23.3,28.1,01/03/01 12:00 AM,18.7,00:00:00,71,20,0,10,49.9,0.7,S,43.9,71,17
656,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,09/15/12,25.5,31.6,01/03/01 12:00 AM,18.8,00:00:00,83,17,0,7.3,46.7,0.3,S,54.4,85,21
657,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,09/16/12,21.1,28.8,01/03/01 12:00 AM,17.2,00:00:00,88,45,0,0.2,12.9,0.5,NNW,75,92,45
658,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,09/17/12,19.5,24.2,01/03/01 12:00 AM,16.5,00:00:00,94,68,0,1.4,20.9,0.5,SW,86.8,95,68
659,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,09/18/12,19.7,24.4,01/03/01 12:00 AM,17.1,00:00:00,96,71,0,0.5,16.1,0.7,SW,89.2,96,71
660,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,09/19/12,20,25.6,01/03/01 12:00 AM,16.7,00:00:00,95,61,0,0.1,9.7,0.1,WNW,80.6,95,61
661,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,09/20/12,21.2,26.8,01/03/01 12:00 AM,16.6,00:00:00,78,51,0,0.7,17.7,0.9,N,64.5,79,51
662,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,09/21/12,18,20.8,01/03/01 12:00 AM,14.1,00:00:00,93,60,0,3.3,25.7,0.5,N,76.6,93,60
663,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,09/22/12,15.9,20.8,01/03/01 12:00 AM,13.3,00:00:00,88,59,0,2.5,22.5,0.5,N,78.1,88,59
664,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,09/23/12,17.7,25,01/03/01 12:00 AM,13.2,00:00:00,91,42,0,0.3,12.9,0.5,N,70.7,91,42
665,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,09/24/12,20.9,26.7,01/03/01 12:00 AM,17,00:00:00,66,35,0,0.2,11.3,0.5,N,48.8,66,32
666,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,09/25/12,24.4,29.9,01/03/01 12:00 AM,19.3,00:00:00,43,24,0,0.1,9.7,0.5,N,34.6,43,24
667,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,09/26/12,26.6,32.9,01/03/01 12:00 AM,23.3,00:00:00,51,31,0,0.1,9.7,0.6,N,39.9,51,31
668,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,09/27/12,24.1,29.9,01/03/01 12:00 AM,19.3,00:00:00,73,28,0,0.4,16.1,0.6,N,49.9,78,28
669,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,09/28/12,23.6,30.1,01/03/01 12:00 AM,19.1,00:00:00,78,42,0,0.2,11.3,0.5,N,57.5,76,42
670,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,09/29/12,24.9,29.5,01/03/01 12:00 AM,21.7,00:00:00,61,38,0,0.2,11.3,0.5,S,48.7,61,38
671,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,09/30/12,22.8,28.4,01/03/01 12:00 AM,17.8,00:00:00,85,41,0,0.1,9.7,0.5,ESE,60.4,85,41
672,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,10/01/12,22.7,26.6,01/03/01 12:00 AM,18.4,00:00:00,85,54,0,0.4,17.7,0.9,N,67,85,54
673,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,10/02/12,21.8,27.4,01/03/01 12:00 AM,18.2,00:00:00,84,52,0,0.7,22.5,0,S,69.8,84,52
674,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,10/03/12,22.5,28.2,01/03/01 12:00 AM,18.6,00:00:00,77,48,0,0.8,14.5,0.6,S,59.3,67,48
675,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,10/04/12,20.7,25.6,01/03/01 12:00 AM,17.4,00:00:00,94,51,0,0.2,12.9,0.5,N,73.6,95,51
676,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,10/05/12,19.8,24.6,01/03/01 12:00 AM,17.1,00:00:00,97,59,0,0.9,16.1,0.7,N,85.1,97,59
677,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,10/06/12,20,25.2,01/03/01 12:00 AM,15.7,00:00:00,94,51,0,0.3,12.9,0.5,N,73,94,51
678,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,10/07/12,20.5,25.6,01/03/01 12:00 AM,16.8,00:00:00,86,40,0,0.1,11.3,0.6,SSE,65.3,86,40
679,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,10/08/12,18.9,26.3,01/03/01 12:00 AM,15.5,00:00:00,82,46,0,1.8,19.3,0.6,SSW,64.3,89,46
680,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,10/09/12,17.4,21.1,01/03/01 12:00 AM,14.8,00:00:00,96,54,0,3.3,12.9,0.4,ENE,73.4,96,47
681,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,10/10/12,18,22.7,01/03/01 12:00 AM,15.7,00:00:00,86,46,0,2.5,11.3,0,SE,66.8,86,46
682,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,10/11/12,15.7,19.8,01/03/01 12:00 AM,12.1,00:00:00,95,65,0,2.3,14.5,0.5,WNW,82.4,95,65
683,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,10/12/12,15.9,21,01/03/01 12:00 AM,11.1,00:00:00,95,56,0,2.8,12.9,0.2,SSW,70.9,95,56
684,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,10/13/12,18.8,23.3,01/03/01 12:00 AM,14.2,00:00:00,89,63,0,3.8,24.1,0.7,S,78.3,89,63
685,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,10/14/12,19.9,23.7,01/03/01 12:00 AM,17.3,00:00:00,89,69,0,4.7,30.6,0.5,S,78.9,89,63
686,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,10/15/12,21.4,25.2,01/03/01 12:00 AM,17.3,00:00:00,82,44,0,9.9,46.7,0.4,SSE,62.8,82,44
687,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,10/16/12,22.6,27.5,01/03/01 12:00 AM,17.2,00:00:00,71,43,0,2.2,17.7,0.2,S,53.3,71,43
688,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,10/17/12,22.2,27.2,01/03/01 12:00 AM,17.6,00:00:00,73,43,0,4.2,16.1,0.2,SSE,57,73,43
689,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,10/18/12,20.2,24.7,01/03/01 12:00 AM,16.4,00:00:00,94,54,0,3.5,27.4,0.6,ESE,75.8,95,54
690,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,10/19/12,18.2,22.3,01/03/01 12:00 AM,14.9,00:00:00,95,58,0,2.9,14.5,0,SSE,85.6,96,58
691,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,10/20/12,17.3,19.8,01/03/01 12:00 AM,15.7,00:00:00,96,49,0,2.6,20.9,0.5,NE,77.5,94,49
692,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,10/21/12,15.3,17.7,01/03/01 12:00 AM,14.1,00:00:00,94,71,3,4.1,25.7,0.2,N,83,94,71
693,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,10/22/12,16.2,19.2,01/03/01 12:00 AM,11.7,00:00:00,95,65,14.6,3.4,22.5,0.1,WNW,86.6,96,65
694,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,10/23/12,14,17.9,01/03/01 12:00 AM,11.2,00:00:00,97,82,4,4.9,16.1,0,SSE,91.3,97,82
695,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,10/24/12,14.5,18.3,01/03/01 12:00 AM,11.7,00:00:00,97,73,28,4.3,19.3,0.8,SSE,91.1,97,73
696,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,10/25/12,14.7,16.6,01/03/01 12:00 AM,11.8,00:00:00,98,86,14.2,1.7,19.3,0,WNW,93.7,98,86
697,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,10/26/12,14.3,17,01/03/01 12:00 AM,10.2,00:00:00,97,59,0,1.5,11.3,0.5,WNW,87.5,97,59
698,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,10/27/12,16.2,18.2,01/03/01 12:00 AM,13.1,00:00:00,96,84,0.6,11.1,53.1,0.9,SSE,89.5,95,84
699,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,10/28/12,18.6,19.3,01/03/01 12:00 AM,17.9,00:00:00,98,86,0.2,34.5,93.3,0.8,SSE,93.9,98,86
700,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,10/29/12,18.4,19.1,01/03/01 12:00 AM,17.9,00:00:00,99,88,1,34.4,91.7,0,SSE,93.3,99,76
701,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,10/30/12,16.2,19.8,01/03/01 12:00 AM,11.9,00:00:00,91,54,0,4.5,45.1,0.2,W,76.7,91,54
702,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,10/31/12,15.5,19.4,01/03/01 12:00 AM,11.6,00:00:00,93,59,0,4.6,27.4,0.6,SSE,80.1,93,59
703,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,11/01/12,17.3,19.2,01/03/01 12:00 AM,13.9,00:00:00,97,82,0,23.3,80.5,0.7,SSE,88,97,82
704,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,11/02/12,19.1,20.2,01/03/01 12:00 AM,13.9,00:00:00,98,84,2,15.7,62.8,0,SSE,93,98,84
705,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,11/03/12,15.4,19.9,01/03/01 12:00 AM,12.6,00:00:00,97,73,0.2,4.1,12.9,0.2,SSE,90.7,97,73
706,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,11/04/12,14.4,20,01/03/01 12:00 AM,10.9,00:00:00,90,50,0,4.4,12.9,0.1,SSE,76.1,90,50
707,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,11/05/12,15.4,18.7,01/03/01 12:00 AM,10.6,00:00:00,93,75,0,5.6,37,0.7,S,83.7,93,75
708,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,11/06/12,18.7,21.3,01/03/01 12:00 AM,16,00:00:00,90,72,0,9,40.2,0.6,S,83.1,90,72
709,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,11/07/12,17.4,19.8,01/03/01 12:00 AM,13.9,00:00:00,90,60,0,3.1,22.5,0,S,78.8,97,60
710,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,11/08/12,12.4,17.3,01/03/01 12:00 AM,11.6,00:00:00,98,69,13.6,7.2,61.2,0.9,N,90.6,98,82
711,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,11/09/12,11.9,12.8,01/03/01 12:00 AM,10.7,00:00:00,89,80,0,5.3,38.6,0,NNW,84.2,89,80
712,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,11/10/12,11.9,13.4,01/03/01 12:00 AM,10.9,00:00:00,86,64,0,4.9,27.4,0.9,NNW,80.1,86,64
713,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,11/11/12,12.4,14.2,01/03/01 12:00 AM,10.9,00:00:00,90,69,0,5.3,27.4,0.3,N,79.6,90,69
714,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,11/12/12,12.2,14,01/03/01 12:00 AM,10.6,00:00:00,89,77,0,4.1,35.4,0,ENE,84.5,91,77
715,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,11/13/12,13.2,14.9,01/03/01 12:00 AM,10.9,00:00:00,97,87,0,2.3,14.5,0.2,ENE,93.2,98,88
716,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,11/14/12,13.1,15.1,01/03/01 12:00 AM,11.1,00:00:00,98,82,0,1.8,17.7,0.7,NE,89.8,97,82
717,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,11/15/12,11.8,14.9,01/03/01 12:00 AM,9.6,00:00:00,96,83,0,2,16.1,0.1,SSE,90.9,97,83
718,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,11/16/12,13.6,17.4,01/03/01 12:00 AM,8.6,00:00:00,97,69,4.2,3.6,40.2,0.9,SSE,86.6,96,69
719,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,11/17/12,13.8,14.9,01/03/01 12:00 AM,12.2,00:00:00,96,81,0.2,2.5,14.5,0,ENE,90.4,95,76
720,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,11/18/12,13.2,15.7,01/03/01 12:00 AM,10.4,00:00:00,97,76,0,2.3,14.5,0,ENE,91.9,97,83
721,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,11/19/12,13.6,16.3,01/03/01 12:00 AM,10,00:00:00,97,84,0.2,2.8,25.7,0.9,SSE,92.2,97,84
722,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,11/20/12,14.4,15.9,01/03/01 12:00 AM,11.9,00:00:00,96,84,27.4,8.8,38.6,0.6,SSE,90.6,96,84
723,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,11/21/12,12.7,14.3,01/03/01 12:00 AM,10.7,00:00:00,97,85,2.6,2.7,16.1,0,SSE,94.2,97,85
724,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,11/22/12,12.4,13.7,01/03/01 12:00 AM,11.3,00:00:00,96,81,0,2.9,22.5,0.9,NE,88.5,95,81
725,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,11/23/12,11.4,12.3,01/03/01 12:00 AM,10.3,00:00:00,93,81,0,2.6,19.3,0.5,NE,87,93,81
726,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,11/24/12,10.9,12.1,01/03/01 12:00 AM,10.1,00:00:00,92,75,0,3.3,22.5,0.8,NNW,84.5,92,75
727,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,11/25/12,10.2,11.7,01/03/01 12:00 AM,8.9,00:00:00,90,77,0,2.3,22.5,0.2,NE,85.1,90,77
728,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,11/26/12,10,11,01/03/01 12:00 AM,8.7,00:00:00,92,78,0,1.4,17.7,0.4,NNW,86.1,92,78
729,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,11/27/12,8.9,11.9,01/03/01 12:00 AM,6.4,00:00:00,97,68,0,1.4,12.9,0.6,WNW,87.7,97,68
730,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,11/28/12,12.2,14.8,01/03/01 12:00 AM,8.3,00:00:00,96,81,0.2,12.5,51.5,0.9,SSE,87.2,93,81
731,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,11/29/12,15.3,16,01/03/01 12:00 AM,13.8,00:00:00,95,86,0.8,32.3,85.3,0.9,SSE,90.9,95,86
732,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,11/30/12,15.8,16.2,01/03/01 12:00 AM,15.3,00:00:00,98,90,5.2,23.3,74,0.6,SSE,96,98,90
733,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,06/01/13,18.7,22.6,01/03/01 12:00 AM,13.4,00:00:00,78,30,0,2.1,43.5,0.7,WNW,59.9,78,30
734,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,06/02/13,19.6,23.1,01/03/01 12:00 AM,14.5,00:00:00,86,33,0.2,5.8,56.3,0.3,SSE,63.3,86,33
735,76,sa01,ΙΚΑΡΙΑ - ΡΑΧΕΣ,37.6,26.08,465,06/03/13,17.5,21.8,01/03/01 12:00 AM,12,00:00:00,90,47,0,1.5,17.7,0.6,WNW,65.8,90,47
